from	to
id_58	Who do you make data visualizations for?::Product Managers
id_58	Who do you make data visualizations for?::Project Managers
id_58	Who do you make data visualizations for?::Designers
id_59	Who do you make data visualizations for?::General Public
id_59	Who do you make data visualizations for?::Executives
id_60	Who do you make data visualizations for?::Product Managers
id_60	Who do you make data visualizations for?::Project Managers
id_60	Who do you make data visualizations for?::Executives
id_61	Who do you make data visualizations for?::General Public
id_61	Who do you make data visualizations for?::Analysts
id_62	Who do you make data visualizations for?::General Public
id_62	Who do you make data visualizations for?::Project Managers
id_62	Who do you make data visualizations for?::Executives
id_63	Who do you make data visualizations for?::General Public
id_63	Who do you make data visualizations for?::Analysts
id_63	Who do you make data visualizations for?::Project Managers
id_63	Who do you make data visualizations for?::Executives
id_64	Who do you make data visualizations for?::Analysts
id_64	Who do you make data visualizations for?::Scientists
id_64	Who do you make data visualizations for?::Medical Professionals
id_64	Who do you make data visualizations for?::Project Managers
id_64	Who do you make data visualizations for?::Executives
id_65	Who do you make data visualizations for?::General Public
id_66	Who do you make data visualizations for?::Executives
id_67	Who do you make data visualizations for?::General Public
id_67	Who do you make data visualizations for?::Analysts
id_67	Who do you make data visualizations for?::Executives
id_68	Who do you make data visualizations for?::General Public
id_68	Who do you make data visualizations for?::Analysts
id_68	Who do you make data visualizations for?::Scientists
id_68	Who do you make data visualizations for?::Medical Professionals
id_68	Who do you make data visualizations for?::Project Managers
id_68	Who do you make data visualizations for?::Executives
id_68	Who do you make data visualizations for?::Grant governance and review bodies
id_68	Who do you make data visualizations for?::but mostly scientists
id_68	Who do you make data visualizations for?::executives
id_68	Who do you make data visualizations for?::and the public
id_69	Who do you make data visualizations for?::Policy makers
id_70	Who do you make data visualizations for?::Medical Professionals
id_71	Who do you make data visualizations for?::Scientists
id_72	Who do you make data visualizations for?::General Public
id_72	Who do you make data visualizations for?::Product Managers
id_72	Who do you make data visualizations for?::Executives
id_73	Who do you make data visualizations for?::General Public
id_73	Who do you make data visualizations for?::Executives
id_74	Who do you make data visualizations for?::Analysts
id_75	Who do you make data visualizations for?::Analysts
id_75	Who do you make data visualizations for?::Educators
id_76	Who do you make data visualizations for?::General Public
id_76	Who do you make data visualizations for?::Project Managers
id_76	Who do you make data visualizations for?::Executives
id_77	Who do you make data visualizations for?::General Public
id_78	Who do you make data visualizations for?::Analysts
id_78	Who do you make data visualizations for?::Scientists
id_78	Who do you make data visualizations for?::Project Managers
id_78	Who do you make data visualizations for?::Executives
id_79	Who do you make data visualizations for?::Analysts
id_80	Who do you make data visualizations for?::Analysts
id_80	Who do you make data visualizations for?::Engineers
id_80	Who do you make data visualizations for?::Scientists
id_80	Who do you make data visualizations for?::Medical Professionals
id_80	Who do you make data visualizations for?::Product Managers
id_80	Who do you make data visualizations for?::Project Managers
id_81	Who do you make data visualizations for?::Engineers
id_82	Who do you make data visualizations for?::Medical Professionals
id_82	Who do you make data visualizations for?::Project Managers
id_83	Who do you make data visualizations for?::General Public
id_84	Who do you make data visualizations for?::General Public
id_85	Who do you make data visualizations for?::General Public
